flight_id,airline_code,airline_name,route_name,departure_time,arrival_time,duration_minutes,route_mean_duration,ml_is_anomaly,ml_anomaly_score
AI075,AI,Air India,CCU -> DEL,2026-04-17 13:51:41.702,2026-04-17 16:49:41.702,178.0,153.61111111111111,0,0.0903
AI160,AI,Air India,MAA -> DEL,2026-04-17 13:41:41.703,2026-04-17 17:01:41.703,200.0,155.96153846153845,0,0.0601
UK091,UK,Vistara,CCU -> BOM,2026-04-17 13:37:41.702,2026-04-17 17:31:41.702,234.0,163.96969696969697,0,0.0833
UK195,UK,Vistara,HYD -> BOM,2026-04-17 13:35:41.703,2026-04-17 16:35:41.703,180.0,155.4814814814815,0,0.0757
6F044,6E,IndiGo,DEL -> HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,251.0,174.75925925925927,0,0.0738
6F248,6E,IndiGo,DEL -> HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,251.0,174.75925925925927,0,0.0738
6F204,6E,IndiGo,DEL -> CCU,2026-04-17 13:23:41.703,2026-04-17 16:04:41.703,161.0,151.73076923076923,0,0.1395
SJ092,SJ,SpiceJet,BLR -> MAA,2026-04-17 13:19:41.702,2026-04-17 17:56:41.702,277.0,187.3125,0,0.4322
AI119,AI,Air India,MAA -> BLR,2026-04-17 13:15:41.702,2026-04-17 15:57:41.702,162.0,172.8153846153846,0,0.1082
AI151,AI,Air India,MAA -> HYD,2026-04-17 13:14:41.703,2026-04-17 14:10:41.703,56.0,160.0,0,0.2407
UK107,UK,Vistara,HYD -> BOM,2026-04-17 13:09:41.702,2026-04-17 14:25:41.702,76.0,155.4814814814815,0,0.0979
SJ019,SJ,SpiceJet,BLR -> DEL,2026-04-17 13:07:41.701,2026-04-17 15:56:41.701,169.0,156.94736842105263,0,0.12
AI052,AI,Air India,CCU -> MAA,2026-04-17 13:06:41.701,2026-04-17 15:42:41.701,156.0,171.29166666666666,0,0.1111
SJ177,SJ,SpiceJet,BOM -> CCU,2026-04-17 13:04:41.703,2026-04-17 17:37:41.703,273.0,169.51111111111112,0,0.1674
6F215,6E,IndiGo,DEL -> BLR,2026-04-17 13:00:41.703,2026-04-17 17:30:41.703,270.0,170.0344827586207,0,0.1468
AI223,AI,Air India,BOM -> CCU,2026-04-17 12:53:41.703,2026-04-17 14:42:41.703,109.0,169.51111111111112,0,0.0336
SJ069,SJ,SpiceJet,HYD -> BLR,2026-04-17 12:53:41.701,2026-04-17 14:17:41.701,84.0,162.76923076923077,0,0.1244
6F198,6E,IndiGo,HYD -> BLR,2026-04-17 12:40:41.703,2026-04-17 17:39:41.703,299.0,162.76923076923077,0,0.6441
AI093,AI,Air India,BOM -> BLR,2026-04-17 12:35:41.702,2026-04-17 17:28:41.702,293.0,176.52173913043478,0,0.4035
UK062,UK,Vistara,HYD -> DEL,2026-04-17 12:33:41.701,2026-04-17 15:35:41.701,182.0,185.35714285714286,0,0.4558
6F057,6E,IndiGo,MAA -> DEL,2026-04-17 12:32:41.701,2026-04-17 15:50:41.701,198.0,155.96153846153845,0,0.0778
UK064,UK,Vistara,BOM -> DEL,2026-04-17 12:25:41.701,2026-04-17 14:55:41.701,150.0,153.82051282051282,0,0.1817
