flight_instance_id,flight_id,airline_key,route_key,departure_date_key,departure_time,arrival_time,departure_hour,duration_minutes,route_mean_duration,route_std_duration,is_overnight,duration_anomaly_flag,is_duration_outlier
963,UK106,4,2,20260417,2026-04-17 15:12:41.702,2026-04-17 17:23:41.702,15,131.0,169.51111111111112,72.0207904509422,False,False,False
964,UK030,4,12,20260417,2026-04-17 15:11:41.701,2026-04-17 19:38:41.701,15,267.0,153.61111111111111,76.959941208792,False,False,False
965,6F090,2,24,20260417,2026-04-17 15:10:41.702,2026-04-17 19:22:41.702,15,252.0,162.76923076923077,80.76202458695928,False,False,False
966,AI184,1,2,20260417,2026-04-17 15:03:41.703,2026-04-17 17:03:42.000,15,120.0,169.51111111111112,72.0207904509422,False,False,False
967,SJ232,3,23,20260417,2026-04-17 15:02:41.704,2026-04-17 19:22:41.704,15,260.0,172.8153846153846,79.97223977490806,False,False,False
968,AI153,1,2,20260417,2026-04-17 15:02:41.703,2026-04-17 16:30:41.703,15,88.0,169.51111111111112,72.0207904509422,False,False,False
969,UK101,4,4,20260417,2026-04-17 15:00:41.702,2026-04-17 17:43:41.702,15,163.0,174.75925925925927,75.97192509877934,False,False,False
970,6F200,2,13,20260417,2026-04-17 14:54:41.703,2026-04-17 19:41:41.703,14,287.0,185.35714285714286,78.63649665563553,False,False,False
971,6F162,2,28,20260417,2026-04-17 14:50:41.703,2026-04-17 17:44:41.703,14,174.0,163.96969696969697,81.22018100835717,False,False,False
972,SJ197,3,24,20260417,2026-04-17 14:49:41.703,2026-04-17 17:33:41.703,14,164.0,162.76923076923077,80.76202458695928,False,False,False
973,AI174,1,18,20260417,2026-04-17 14:45:41.703,2026-04-17 17:01:41.703,14,136.0,151.73076923076923,87.06437052769988,False,False,False
974,UK090,4,14,20260417,2026-04-17 14:44:41.702,2026-04-17 17:24:41.702,14,160.0,152.80701754385964,78.4174813319461,False,False,False
975,UK124,4,23,20260417,2026-04-17 14:35:41.702,2026-04-17 17:09:41.702,14,154.0,172.8153846153846,79.97223977490806,False,False,False
976,AI239,1,5,20260417,2026-04-17 14:33:41.704,2026-04-17 17:47:41.704,14,194.0,180.84615384615384,76.7315800998219,False,False,False
977,UK002,4,1,20260417,2026-04-17 14:28:41.700,2026-04-17 19:20:41.700,14,292.0,171.29166666666666,79.96112053430373,False,False,False
978,SJ055,3,14,20260417,2026-04-17 14:17:41.701,2026-04-17 17:56:41.701,14,219.0,152.80701754385964,78.4174813319461,False,False,False
979,UK132,4,8,20260417,2026-04-17 14:12:41.702,2026-04-17 16:19:41.702,14,127.0,153.82051282051282,75.2759386296325,False,False,False
980,6F002,2,27,20260417,2026-04-17 14:11:41.700,2026-04-17 17:34:41.700,14,203.0,187.3125,68.64470724923615,False,False,False
981,UK005,4,16,20260417,2026-04-17 14:02:41.701,2026-04-17 18:14:41.701,14,252.0,183.40740740740742,80.06452170173525,False,False,False
982,6F258,2,8,20260417,2026-04-17 13:54:41.703,2026-04-17 16:49:41.703,13,175.0,153.82051282051282,75.2759386296325,False,False,False
983,SJ244,3,30,20260417,2026-04-17 13:51:41.704,2026-04-17 15:39:41.704,13,108.0,156.94736842105263,85.1668125792687,False,False,False
984,AI075,1,12,20260417,2026-04-17 13:51:41.702,2026-04-17 16:49:41.702,13,178.0,153.61111111111111,76.959941208792,False,False,False
985,AI160,1,11,20260417,2026-04-17 13:41:41.703,2026-04-17 17:01:41.703,13,200.0,155.96153846153845,81.71192361912954,False,False,False
986,UK091,4,28,20260417,2026-04-17 13:37:41.702,2026-04-17 17:31:41.702,13,234.0,163.96969696969697,81.22018100835717,False,False,False
987,UK195,4,17,20260417,2026-04-17 13:35:41.703,2026-04-17 16:35:41.703,13,180.0,155.4814814814815,86.09939264074637,False,False,False
988,6F044,2,4,20260417,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,13,251.0,174.75925925925927,75.97192509877934,False,False,False
989,6F248,2,4,20260417,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,13,251.0,174.75925925925927,75.97192509877934,False,False,False
990,6F204,2,18,20260417,2026-04-17 13:23:41.703,2026-04-17 16:04:41.703,13,161.0,151.73076923076923,87.06437052769988,False,False,False
991,SJ092,3,27,20260417,2026-04-17 13:19:41.702,2026-04-17 17:56:41.702,13,277.0,187.3125,68.64470724923615,False,False,False
992,AI119,1,23,20260417,2026-04-17 13:15:41.702,2026-04-17 15:57:41.702,13,162.0,172.8153846153846,79.97223977490806,False,False,False
993,AI151,1,19,20260417,2026-04-17 13:14:41.703,2026-04-17 14:10:41.703,13,56.0,160.0,82.9511904676479,False,False,False
994,UK107,4,17,20260417,2026-04-17 13:09:41.702,2026-04-17 14:25:41.702,13,76.0,155.4814814814815,86.09939264074637,False,False,False
995,SJ019,3,30,20260417,2026-04-17 13:07:41.701,2026-04-17 15:56:41.701,13,169.0,156.94736842105263,85.1668125792687,False,False,False
996,AI052,1,1,20260417,2026-04-17 13:06:41.701,2026-04-17 15:42:41.701,13,156.0,171.29166666666666,79.96112053430373,False,False,False
997,SJ177,3,2,20260417,2026-04-17 13:04:41.703,2026-04-17 17:37:41.703,13,273.0,169.51111111111112,72.0207904509422,False,False,False
998,6F215,2,7,20260417,2026-04-17 13:00:41.703,2026-04-17 17:30:41.703,13,270.0,170.0344827586207,73.42658274894177,False,False,False
999,AI223,1,2,20260417,2026-04-17 12:53:41.703,2026-04-17 14:42:41.703,12,109.0,169.51111111111112,72.0207904509422,False,False,False
1000,SJ069,3,24,20260417,2026-04-17 12:53:41.701,2026-04-17 14:17:41.701,12,84.0,162.76923076923077,80.76202458695928,False,False,False
1001,6F198,2,24,20260417,2026-04-17 12:40:41.703,2026-04-17 17:39:41.703,12,299.0,162.76923076923077,80.76202458695928,False,False,False
1002,AI093,1,26,20260417,2026-04-17 12:35:41.702,2026-04-17 17:28:41.702,12,293.0,176.52173913043478,70.9781461662784,False,False,False
1003,UK062,4,13,20260417,2026-04-17 12:33:41.701,2026-04-17 15:35:41.701,12,182.0,185.35714285714286,78.63649665563553,False,False,False
1004,6F057,2,11,20260417,2026-04-17 12:32:41.701,2026-04-17 15:50:41.701,12,198.0,155.96153846153845,81.71192361912954,False,False,False
1005,UK064,4,8,20260417,2026-04-17 12:25:41.701,2026-04-17 14:55:41.701,12,150.0,153.82051282051282,75.2759386296325,False,False,False
